,Visits,Mind Exercise,FamilyInt,Color MCGDM,Weight MCGDM,Color FCS,MV FCS
242,6,42,6,Blue,0.33808552858310553,Orange,0.6800000000000002
243,6,42,8,Blue,0.3394104070877489,Orange,0.6844454814123503
244,6,42,10,Blue,0.34096234303570433,Orange,0.6888888888888891
245,6,42,12,Blue,0.3414869680319202,Orange,0.6872724958635612
246,6,42,14,Blue,0.34081485166576525,Orange,0.6800000000000002
247,6,42,16,Blue,0.34081485166576525,Orange,0.6800000000000002
248,6,42,18,Blue,0.34081485166576525,Orange,0.6800000000000002
249,6,42,20,Blue,0.34081485166576525,Orange,0.6800000000000002
250,6,42,22,Blue,0.34081485166576525,Orange,0.6800000000000002
251,6,42,24,Blue,0.34081485166576525,Orange,0.6800000000000002
252,6,42,26,Blue,0.34081485166576525,Orange,0.6800000000000002
253,6,42,28,Blue,0.34081485166576525,Orange,0.6800000000000002
254,6,48,0,Red,0.34154372819278195,Orange,0.4400000000000001
255,6,48,2,Red,0.34154372819278195,Orange,0.4400000000000001
256,6,48,4,Blue,0.3345528629125327,Orange,0.5285787759300533
257,6,54,0,Red,0.3389365534888611,Orange,0.5157894736842107
258,6,54,2,Red,0.3389365534888611,Orange,0.5157894736842107
259,6,54,4,Blue,0.33874781071971105,Orange,0.5694904912030917
260,6,60,0,Red,0.3378330674831473,Orange,0.6000000000000001
261,6,60,2,Red,0.3378330674831473,Orange,0.6000000000000001
262,6,60,4,Blue,0.34121373524536464,Orange,0.6857191839533688
263,6,66,0,Red,0.3378330674831473,Orange,0.6000000000000001
264,6,66,2,Red,0.3378330674831473,Orange,0.6000000000000001
265,6,66,4,Blue,0.34121373524536464,Orange,0.6857191839533688
266,6,72,0,Red,0.3378330674831473,Orange,0.6000000000000001
267,6,72,2,Red,0.3378330674831473,Orange,0.6000000000000001
268,6,72,4,Blue,0.34121373524536464,Orange,0.6857191839533688
269,6,78,0,Red,0.3378330674831473,Orange,0.6000000000000001
270,6,78,2,Red,0.3378330674831473,Orange,0.6000000000000001
271,6,78,4,Blue,0.34121373524536464,Orange,0.6857191839533688
272,6,84,0,Red,0.3378330674831473,Orange,0.6000000000000001
273,6,84,2,Red,0.3378330674831473,Orange,0.6000000000000001
274,6,84,4,Blue,0.34121373524536464,Orange,0.6857191839533688
275,6,90,0,Red,0.3378330674831473,Orange,0.6000000000000001
276,6,90,2,Red,0.3378330674831473,Orange,0.6000000000000001
277,6,90,4,Blue,0.34121373524536464,Orange,0.6857191839533688
278,6,96,0,Red,0.3378330674831473,Orange,0.6000000000000001
279,6,96,2,Red,0.3378330674831473,Orange,0.6000000000000001
280,6,96,4,Blue,0.34121373524536464,Orange,0.6857191839533688
281,6,102,0,Red,0.3378330674831473,Orange,0.6000000000000001
282,6,102,2,Red,0.3378330674831473,Orange,0.6000000000000001
283,6,102,4,Blue,0.34121373524536464,Orange,0.6857191839533688
284,6,108,0,Red,0.3378330674831473,Orange,0.6000000000000001
285,6,108,2,Red,0.3378330674831473,Orange,0.6000000000000001
286,6,108,4,Blue,0.34121373524536464,Orange,0.6857191839533688
287,6,114,0,Red,0.3378330674831473,Orange,0.6000000000000001
288,6,114,2,Red,0.3378330674831473,Orange,0.6000000000000001
289,6,114,4,Blue,0.34121373524536464,Orange,0.6857191839533688
290,8,0,4,Red,0.3465065383994001,Orange,0.3315383730295709
291,8,0,8,Red,0.3395548700184005,Orange,0.3333644423705087
292,8,0,10,Red,0.3349050507281491,Orange,0.4222429615803392
293,8,6,4,Red,0.3465065383994001,Orange,0.3315383730295709
294,8,6,8,Red,0.3395548700184005,Orange,0.3333644423705087
295,8,6,10,Red,0.3349050507281491,Orange,0.4222429615803392
296,8,12,4,Red,0.3465065383994001,Orange,0.3315383730295709
297,8,12,8,Red,0.3395548700184005,Orange,0.3333644423705087
298,8,12,10,Red,0.3349050507281491,Orange,0.4222429615803392
299,8,18,4,Red,0.34221341526934096,Orange,0.4055114486250144
300,8,18,6,Red,0.337332498880281,Orange,0.5084691461206297
301,8,24,8,Blue,0.3368062857559915,Orange,0.6444548141235029
302,8,24,10,Blue,0.3373411653422503,Orange,0.6444548141235029
303,8,30,8,Blue,0.3368062857559915,Orange,0.6444548141235029
304,8,30,10,Blue,0.3373411653422503,Orange,0.6444548141235029
305,8,36,0,Red,0.34448189316225203,Orange,0.3511277025976047
306,8,36,2,Red,0.34448189316225203,Orange,0.3511277025976047
307,8,36,6,Blue,0.3391065031129494,Orange,0.6786211361061659
308,8,36,8,Blue,0.3424010990911531,Orange,0.6984709809411005
309,8,36,10,Blue,0.34321625978880044,Orange,0.698559545546764
310,8,36,12,Blue,0.34378660310127,Orange,0.698559545546764
311,8,36,14,Blue,0.3415725753356964,Orange,0.6755638512988024
312,8,36,16,Blue,0.3415725753356964,Orange,0.6755638512988024
313,8,36,18,Blue,0.3415725753356964,Orange,0.6755638512988024
314,8,36,20,Blue,0.3415725753356964,Orange,0.6755638512988024
315,8,36,22,Blue,0.3415725753356964,Orange,0.6755638512988024
316,8,36,24,Blue,0.3415725753356964,Orange,0.6755638512988024
317,8,36,26,Blue,0.3415725753356964,Orange,0.6755638512988024
